"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",2,2,20,4727,84,"void vt::rocm::ReshapeAndCacheK<unsigned short>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, long, long, long)",1485,123727018744073,123727018746393,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4728,625,"void vt::rocm::(anonymous namespace)::PagedAttnDecodeGqaF32Q<4, 8, 8>(float*, float const*, __hip_bfloat16 const*, __hip_bfloat16 const*, int const*, int const*, int const*, long, long, long, long, long, long, long, long, long, long, long, long, long, float, float, bool, int, int)",1485,123727018749673,123727018774273,0,0,120,0,128,256,1,1,256,4,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4729,319,"void vt::rocm::(anonymous namespace)::SigmoidGateK<float>(__hip_bfloat16*, float const*, float const*, long)",1485,123727018777353,123727018778673,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4730,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727018781833,123727018790953,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4731,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727018794393,123727018809273,0,0,48,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4732,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727018812433,123727018824313,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4733,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727018827433,123727018882434,0,0,48,0,128,32,8,1,73728,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4734,56,"void vt::rocm::(anonymous namespace)::SiluMulK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, long, long)",1485,123727018886514,123727018887994,0,0,16,0,128,256,1,1,9216,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4735,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727018891154,123727018900074,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4736,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727018903754,123727018934154,0,0,48,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4737,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727018937314,123727018947754,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4738,111,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 1>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727018950914,123727018979194,0,0,56,0,128,32,8,1,32768,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4739,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727018982354,123727018997514,0,0,48,0,128,32,8,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4740,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727019000754,123727019003754,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4741,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727019006834,123727019009434,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4742,235,"void vt::rocm::(anonymous namespace)::CausalConv1dUpdateK<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int const*, long, long, long, long, long, bool)",1485,123727019012634,123727019014834,0,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4743,253,"void vt::rocm::(anonymous namespace)::GdnPostConvWarpK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16*, __hip_bfloat16*, float*, float*, __hip_bfloat16 const*, float const*, float const*, float const*, float const*, long, long, long, long, long, long, long, float, long, long)",1485,123727019018074,123727019021234,0,0,32,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4744,282,"void vt::rocm::(anonymous namespace)::GdnScanCoopSplitK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, float const*, float const*, float*, int const*, int const*, long, long, long, long, long, float, int)",1485,123727019024514,123727019033474,0,0,56,0,128,256,1,1,32768,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4745,314,"void vt::rocm::(anonymous namespace)::RmsNormGatedCoopK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, long, long, long, long, float, bool)",1485,123727019036754,123727019038474,512,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4746,655,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 4, __hip_bfloat16>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",1485,123727019041754,123727019070115,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4747,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019073275,123727019085315,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4748,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019088515,123727019141915,0,0,48,0,128,32,8,1,73728,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4749,56,"void vt::rocm::(anonymous namespace)::SiluMulK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, long, long)",1485,123727019145155,123727019146715,0,0,16,0,128,256,1,1,9216,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4750,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727019149875,123727019157715,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4751,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019160915,123727019190435,0,0,48,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4752,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019193595,123727019204475,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4753,111,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 1>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019207635,123727019235795,0,0,56,0,128,32,8,1,32768,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4754,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019238955,123727019253836,0,0,48,0,128,32,8,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4755,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727019256996,123727019260036,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4756,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727019263116,123727019265596,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4757,235,"void vt::rocm::(anonymous namespace)::CausalConv1dUpdateK<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int const*, long, long, long, long, long, bool)",1485,123727019268756,123727019270836,0,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4758,253,"void vt::rocm::(anonymous namespace)::GdnPostConvWarpK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16*, __hip_bfloat16*, float*, float*, __hip_bfloat16 const*, float const*, float const*, float const*, float const*, long, long, long, long, long, long, long, float, long, long)",1485,123727019273996,123727019276436,0,0,32,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4759,282,"void vt::rocm::(anonymous namespace)::GdnScanCoopSplitK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, float const*, float const*, float*, int const*, int const*, long, long, long, long, long, float, int)",1485,123727019279596,123727019288156,0,0,56,0,128,256,1,1,32768,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4760,314,"void vt::rocm::(anonymous namespace)::RmsNormGatedCoopK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, long, long, long, long, float, bool)",1485,123727019291316,123727019292716,512,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4761,655,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 4, __hip_bfloat16>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",1485,123727019295876,123727019324476,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4762,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019327636,123727019338036,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4763,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019341196,123727019394516,0,0,48,0,128,32,8,1,73728,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4764,56,"void vt::rocm::(anonymous namespace)::SiluMulK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, long, long)",1485,123727019397716,123727019399236,0,0,16,0,128,256,1,1,9216,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4765,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727019402836,123727019413636,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4766,126,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 2>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019416836,123727019454757,0,0,56,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4767,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019458237,123727019471877,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4768,111,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 1>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019475037,123727019503277,0,0,56,0,128,32,8,1,32768,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4769,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019506437,123727019521677,0,0,48,0,128,32,8,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4770,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727019524837,123727019527837,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4771,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727019530917,123727019533557,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4772,235,"void vt::rocm::(anonymous namespace)::CausalConv1dUpdateK<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int const*, long, long, long, long, long, bool)",1485,123727019536717,123727019538597,0,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4773,253,"void vt::rocm::(anonymous namespace)::GdnPostConvWarpK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16*, __hip_bfloat16*, float*, float*, __hip_bfloat16 const*, float const*, float const*, float const*, float const*, long, long, long, long, long, long, long, float, long, long)",1485,123727019541757,123727019544357,0,0,32,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4774,282,"void vt::rocm::(anonymous namespace)::GdnScanCoopSplitK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, float const*, float const*, float*, int const*, int const*, long, long, long, long, long, float, int)",1485,123727019547517,123727019555957,0,0,56,0,128,256,1,1,32768,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4775,314,"void vt::rocm::(anonymous namespace)::RmsNormGatedCoopK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, long, long, long, long, float, bool)",1485,123727019559117,123727019560597,512,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4776,655,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 4, __hip_bfloat16>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int, int)",1485,123727019563757,123727019591877,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4777,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019595037,123727019605837,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4778,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019608997,123727019662678,0,0,48,0,128,32,8,1,73728,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4923,78,"vt::rocm::(anonymous namespace)::ArgmaxSplitPhaseAK(long*, float*, float const*, long, long, int)",1486,123727022734454,123727022743654,0,0,16,0,128,256,1,1,32768,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4924,44,"vt::rocm::(anonymous namespace)::ArgmaxSplitPhaseBK(long*, long const*, float const*, long, int)",1487,123727022747294,123727022751174,2048,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4779,56,"void vt::rocm::(anonymous namespace)::SiluMulK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, long, long)",1485,123727019665878,123727019667278,0,0,16,0,128,256,1,1,9216,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4780,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727019670478,123727019679758,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4781,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019682918,123727019713558,0,0,48,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4782,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019716678,123727019728558,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4783,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019731718,123727019756878,0,0,48,0,128,32,8,1,32768,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4784,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019760038,123727019766078,0,0,48,0,128,32,8,1,4096,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4785,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019769198,123727019775198,0,0,48,0,128,32,8,1,4096,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4786,318,"void vt::rocm::(anonymous namespace)::AttnQkNormRopeGateCoopK<__hip_bfloat16, float, float>(float*, float*, float*, __hip_bfloat16 const*, __hip_bfloat16 const*, float const*, float const*, float const*, long, long, long, long, long, long, int, float, bool)",1485,123727019778518,123727019791918,0,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4787,72,"vt::rocm::CastBf16K(__hip_bfloat16*, float const*, long, long, long)",1485,123727019795158,123727019796798,0,0,16,0,128,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4788,84,"void vt::rocm::ReshapeAndCacheK<unsigned short>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, long, long, long)",1485,123727019800038,123727019802318,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4789,625,"void vt::rocm::(anonymous namespace)::PagedAttnDecodeGqaF32Q<4, 8, 8>(float*, float const*, __hip_bfloat16 const*, __hip_bfloat16 const*, int const*, int const*, int const*, long, long, long, long, long, long, long, long, long, long, long, long, long, float, float, bool, int, int)",1485,123727019805638,123727019829519,0,0,120,0,128,256,1,1,256,4,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4790,319,"void vt::rocm::(anonymous namespace)::SigmoidGateK<float>(__hip_bfloat16*, float const*, float const*, long)",1485,123727019833039,123727019833999,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4791,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727019837159,123727019844759,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4792,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019847919,123727019862399,0,0,48,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4793,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019865559,123727019877919,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4794,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019881079,123727019932399,0,0,48,0,128,32,8,1,73728,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4795,56,"void vt::rocm::(anonymous namespace)::SiluMulK<__hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, long, long)",1485,123727019935559,123727019937079,0,0,16,0,128,256,1,1,9216,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4796,119,"vt::rocm::(anonymous namespace)::QuantizeQ8KK(vt::cpu::BlockQ8_K*, void const*, vt::rocm::ActDT, long, long, long)",1485,123727019940239,123727019947799,0,0,40,0,128,128,1,1,128,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4797,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019950959,123727019981039,0,0,48,0,128,32,8,1,10240,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4798,97,"void vt::rocm::(anonymous namespace)::RmsNormRowCoopKernel<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, long, float, bool, vt::cpu::BlockQ8_K*, int, vt::rocm::ActDT, bool)",1485,123727019984199,123727019996199,1536,0,40,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4799,111,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 1>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727019999440,123727020027760,0,0,56,0,128,32,8,1,32768,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4800,118,"void vt::rocm::(anonymous namespace)::KQuantGemvMmvqK<unsigned short, 0>(unsigned short*, unsigned char const*, vt::cpu::BlockQ8_K const*, long, long, unsigned long)",1485,123727020030920,123727020045600,0,0,48,0,128,32,8,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4801,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727020048840,123727020052080,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4802,654,"void vt::rocm::(anonymous namespace)::wvSplitKSml<1, 2, float>(int, int, int, int, __hip_bfloat16 const*, __hip_bfloat16 const*, float*, int, int)",1485,123727020055160,123727020057600,65536,0,176,0,128,32,16,1,1536,16,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4803,235,"void vt::rocm::(anonymous namespace)::CausalConv1dUpdateK<__hip_bfloat16, __hip_bfloat16, __hip_bfloat16>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, int const*, long, long, long, long, long, bool)",1485,123727020060880,123727020063000,0,0,24,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4804,253,"void vt::rocm::(anonymous namespace)::GdnPostConvWarpK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16*, __hip_bfloat16*, float*, float*, __hip_bfloat16 const*, float const*, float const*, float const*, float const*, long, long, long, long, long, long, long, float, long, long)",1485,123727020066680,123727020069960,0,0,32,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",2,2,20,4805,282,"void vt::rocm::(anonymous namespace)::GdnScanCoopSplitK<__hip_bfloat16, __hip_bfloat16, float>(__hip_bfloat16*, __hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16 const*, float const*, float const*, float*, int const*, int const*, long, long, long, long, long, float, int)",1485,123727020073240,123727020082200,0,0,56,0,128,256,1,1,32768,1,1
